id,university_id,club_category,name,topic,description,introduce,image_url,location
138,6,ACADEMIC,코아시스,문학,문학 활동 동아리,코아시스은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
139,7,PERFORMANCE,"공연, 전시, 창작분과",문학,문학 활동 동아리,"공연, 전시, 창작분과은(는) 문학 활동을 하는 동아리입니다.",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
140,7,PERFORMANCE,공연분과,공연,공연 활동 동아리,공연분과은(는) 공연 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
141,7,PERFORMANCE,공연예술분과,공연,공연 활동 동아리,공연예술분과은(는) 공연 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
142,7,PERFORMANCE,기타치노 (대중 밴드 연주),밴드/음악,밴드/음악 활동 동아리,기타치노 (대중 밴드 연주)은(는) 밴드/음악 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
143,7,ACADEMIC,교양취미분과,교양,교양 활동 동아리,교양취미분과은(는) 교양 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
144,7,ACADEMIC,취미/교양분과,교양,교양 활동 동아리,취미/교양분과은(는) 교양 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
145,7,HOBBY,문화분과,문화,문화 활동 동아리,문화분과은(는) 문화 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
146,7,HOBBY,소리모음,문화,문화 활동 동아리,소리모음은(는) 문화 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
147,7,ACADEMIC,OECO(생물 탐구),미분류,미분류 활동 동아리,OECO(생물 탐구)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
148,7,SOCIAL_SERVICE,RCY(적십자),미분류,미분류 활동 동아리,RCY(적십자)은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
149,7,ETC,간단 설명,미분류,미분류 활동 동아리,간단 설명은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
150,7,ETC,통일동아리,미분류,미분류 활동 동아리,통일동아리은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
151,7,SOCIAL_SERVICE,봉사분과,봉사,봉사 활동 동아리,봉사분과은(는) 봉사 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
152,7,SOCIAL_SERVICE,"취미, 봉사분과",봉사,봉사 활동 동아리,"취미, 봉사분과은(는) 봉사 활동을 하는 동아리입니다.",https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
153,7,PERFORMANCE,기타치노 대중 밴드 연주,밴드/음악,강클연 클래식 기타‧가장 오래된 중앙동아리,강클연 클래식 기타‧가장 오래된 중앙동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
154,7,RELIGION,JDM(기독교),종교,종교 활동 동아리,JDM(기독교)은(는) 종교 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
155,7,RELIGION,종교분과,종교,종교 활동 동아리,종교분과은(는) 종교 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
156,7,EXHIBITION_CREATION,대여목적,문학,동아리연습 공과대학 5월 11일 21시..,동아리연습 공과대학 5월 11일 21시..,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
157,7,SPORTS,체육분과,체육,체육 활동 동아리,체육분과은(는) 체육 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
158,7,EXHIBITION_CREATION,학기 개설을 희망하는,문학,중앙동아리 지도책임자 또는 멘토 서명시 직접 서명（날인,중앙동아리 지도책임자 또는 멘토 서명시 직접 서명（날인 가능） ※ 지도책임자 대리서명 절대 불허（대리서명 확인시 심사대상 제외） 나.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
159,7,EXHIBITION_CREATION,취미전시분과,문학,문학 활동 동아리,취미전시분과은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
160,7,ACADEMIC,0시문학회,문학,문학/글쓰기·자기계발 활성 동아리,문학/글쓰기·자기계발 활성 동아리,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
161,7,EXHIBITION_CREATION,강원대 갤러리,문학,문학 활동 동아리,강원대 갤러리은(는) 문학 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
162,7,EXHIBITION_CREATION,개관,문학,강원 소개 | 강원특별자치도청 - 새로운 강원! 특별 ,강원 소개 | 강원특별자치도청 - 새로운 강원! 특별 자치시대!,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
163,7,ACADEMIC,교양학술분과,학술,학술 활동 동아리,교양학술분과은(는) 학술 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
164,7,ACADEMIC,학술분과,학술,학술 활동 동아리,학술분과은(는) 학술 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
165,8,PERFORMANCE,건국합,음악,음악 활동 동아리,건국합은(는) 음악 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
166,8,ETC,AQUI,미분류,미분류 활동 동아리,AQUI은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
167,8,ETC,BIKU,미분류,미분류 활동 동아리,BIKU은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
168,8,ETC,CES,미분류,미분류 활동 동아리,CES은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
169,8,ETC,EDGE,미분류,미분류 활동 동아리,EDGE은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
170,8,ETC,FC KUNIV,미분류,미분류 활동 동아리,FC KUNIV은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
171,8,ETC,HAM,미분류,미분류 활동 동아리,HAM은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
172,8,ETC,IF,미분류,미분류 활동 동아리,IF은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
173,8,ETC,IMOK,미분류,미분류 활동 동아리,IMOK은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
174,8,ETC,KTC,미분류,미분류 활동 동아리,KTC은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
175,8,ETC,KU:GG,미분류,미분류 활동 동아리,KU:GG은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
176,8,ETC,KUPHIL,미분류,미분류 활동 동아리,KUPHIL은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
177,8,ETC,Kunimal,미분류,미분류 활동 동아리,Kunimal은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
178,8,ETC,MUSE,미분류,미분류 활동 동아리,MUSE은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
179,8,ETC,RIKU,미분류,미분류 활동 동아리,RIKU은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
180,8,ETC,TAK'KU,미분류,미분류 활동 동아리,TAK'KU은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
181,8,ETC,TIME,미분류,미분류 활동 동아리,TIME은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
182,8,ETC,UNSA,미분류,미분류 활동 동아리,UNSA은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
183,8,ETC,가날지기,미분류,미분류 활동 동아리,가날지기은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
184,8,ACADEMIC,건국금융연구회,미분류,미분류 활동 동아리,건국금융연구회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
185,8,ETC,건국문단,미분류,미분류 활동 동아리,건국문단은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
186,8,ACADEMIC,건국법학회,미분류,미분류 활동 동아리,건국법학회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
187,8,ETC,건국서도회,미분류,미분류 활동 동아리,건국서도회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
188,8,ETC,건국호우회,미분류,미분류 활동 동아리,건국호우회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
189,8,ETC,건대극장,미분류,미분류 활동 동아리,건대극장은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
190,8,ETC,공간미,미분류,미분류 활동 동아리,공간미은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
191,8,ETC,꽁냥꽁냥,미분류,미분류 활동 동아리,꽁냥꽁냥은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
192,8,ETC,눈꽃,미분류,미분류 활동 동아리,눈꽃은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
193,8,ETC,다솜모아,미분류,미분류 활동 동아리,다솜모아은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
194,8,ETC,다정회,미분류,미분류 활동 동아리,다정회은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
195,8,ETC,레뮤제,미분류,미분류 활동 동아리,레뮤제은(는) 미분류 활동을 하는 동아리입니다.,https://stage-static.koreatech.in/konect/university/university_logo_sample.webp,미확인
